tanggal	sst_mur	hs_mur	dhw_mur	ba_mur	sst_ct5km	hs_ct5km	dhw_ct5km	ba_ct5km	ssta_ct5km	adt	sla
2022-02-12	29.0638	-0.7914	   NaN	0.0000	28.9899	-0.3055	0.0189	0.0000	 1.0831	1.0914	 0.1500
2022-02-19	29.3195	-0.5356	   NaN	0.0000	28.7240	-0.5714	0.0000	0.0000	 0.8309	1.1232	 0.1818
2022-02-26	28.7750	-1.0802	   NaN	0.0000	28.5469	-0.7485	0.0000	0.0000	 0.6275	1.1489	 0.2075
2022-03-05	28.7721	-1.0830	   NaN	0.0000	28.6683	-0.6271	0.0000	0.0000	 0.7247	1.1286	 0.1871
2022-03-12	29.3287	-0.5265	   NaN	0.0000	28.7871	-0.5083	0.0000	0.0000	 0.8161	1.1001	 0.1587
2022-03-26	29.6440	-0.2111	   NaN	0.0928	29.2554	-0.0400	0.0000	0.0753	 0.9985	1.1354	 0.1939
2022-04-02	29.8735	 0.0184	   NaN	0.4853	29.1990	-0.0963	0.0000	0.0000	 0.7670	1.1822	 0.2408
2022-04-16	29.7068	-0.1483	   NaN	0.1254	29.5874	 0.2920	0.0000	1.0000	 0.8096	1.1704	 0.2289
2022-04-23	29.6154	-0.2397	   NaN	0.1240	29.3854	 0.0900	0.0000	1.0000	 0.4845	1.0914	 0.1499
2022-04-30	29.9034	 0.0482	   NaN	0.6283	29.7040	 0.4086	0.0000	1.0000	 0.6781	1.0916	 0.1502
2022-05-07	30.2351	 0.3800	   NaN	1.0000	29.9819	 0.6866	0.0000	1.0000	 0.8292	1.0887	 0.1473
2022-05-14	30.1029	 0.2478	   NaN	1.0000	29.7388	 0.4434	0.0000	1.0000	 0.4633	1.1159	 0.1744
2022-05-21	29.8944	 0.0392	   NaN	0.6605	29.3613	 0.0659	0.0000	0.8280	 0.0685	1.0817	 0.1402
2022-05-28	29.8915	 0.0363	   NaN	0.5622	29.3037	 0.0083	0.0000	0.6022	 0.0139	1.1467	 0.2052
2022-06-11	29.6891	-0.1660	   NaN	0.0453	29.8086	 0.5132	0.0000	1.0000	 0.5265	1.1289	 0.1874
