tanggal	sst_mur	hs_mur	dhw_mur	ba_mur	sst_ct5km	hs_ct5km	dhw_ct5km	ba_ct5km	ssta_ct5km	adt	sla
2021-10-16	29.2079	-0.8323	0.0000	0.0000	29.1026	-0.2112	 0.0000	0.0000	 0.8682	1.1146	 0.1232
2021-10-23	29.7867	-0.2535	0.0000	0.0821	29.8389	 0.5251	 0.0000	1.0000	 1.3545	1.1023	 0.1110
2021-10-30	30.1917	 0.1515	0.0000	0.6996	30.1788	 0.8650	 0.0506	1.1537	 1.4413	1.1064	 0.1151
2021-11-06	30.1216	 0.0814	0.0000	0.8280	30.1553	 0.8415	 0.1220	1.0000	 1.1660	1.1315	 0.1402
2021-11-13	30.5246	 0.4844	0.0000	1.0000	30.5912	 1.2774	 1.0672	1.9597	 1.3486	1.1660	 0.1746
2021-11-20	30.1144	 0.0742	   NaN	0.7899	29.9251	 0.6113	 1.4348	1.0000	 0.6413	1.1840	 0.1926
2021-11-27	29.8636	-0.1766	   NaN	0.1047	30.1943	 0.8805	 1.4762	1.1940	 0.9513	1.1901	 0.1987
2021-12-04	30.2853	 0.2451	   NaN	1.0000	30.1016	 0.7878	 1.5861	1.0000	 0.9003	1.2125	 0.2211
2021-12-11	29.8362	-0.2040	   NaN	0.0215	29.5847	 0.2709	 1.5861	1.0000	 0.4239	1.2149	 0.2236
2021-12-18	29.6250	-0.4152	   NaN	0.0049	29.8425	 0.5287	 1.5861	1.0000	 0.7273	1.2189	 0.2275
2021-12-25	30.0228	-0.0173	   NaN	0.4671	29.2818	-0.0320	 1.5905	0.5088	 0.2182	1.1668	 0.1755
2022-01-01	29.5052	-0.5350	   NaN	0.0000	29.2996	-0.0142	 1.5905	0.3879	 0.2876	1.2080	 0.2166
2022-01-08	29.3680	-0.6722	   NaN	0.0000	29.1147	-0.1991	 1.5905	0.0050	 0.1540	1.2082	 0.2169
2022-01-15	29.3951	-0.6451	   NaN	0.0000	29.3399	 0.0261	 1.5905	0.5214	 0.4308	1.2075	 0.2162
2022-01-22	29.8551	-0.1851	   NaN	0.0483	29.2884	-0.0254	 1.5400	0.3980	 0.4439	1.1850	 0.1937
2022-01-29	29.5356	-0.5046	   NaN	0.0070	29.5707	 0.2569	 1.4685	0.8010	 0.7904	1.1793	 0.1879
2022-02-05	29.9372	-0.1030	   NaN	0.3642	29.5492	 0.2354	 0.5229	0.8564	 0.8335	1.1990	 0.2076
2022-02-12	29.6189	-0.4212	   NaN	0.0000	29.3951	 0.0813	 0.1554	0.6625	 0.7442	1.2094	 0.2180
2022-02-19	29.6423	-0.3979	   NaN	0.0000	29.6562	 0.3424	 0.1141	0.9849	 1.0023	1.1878	 0.1964
2022-02-26	29.5528	-0.4874	   NaN	0.0000	29.3524	 0.0386	 0.0043	0.7280	 0.6463	1.2119	 0.2205
2022-03-05	29.4857	-0.5544	   NaN	0.0000	29.5765	 0.2627	 0.0043	0.9798	 0.8173	1.2221	 0.2307
2022-03-12	29.5998	-0.4404	   NaN	0.0000	29.8832	 0.5694	 0.0043	1.0000	 1.0716	1.2113	 0.2199
2022-03-26	30.1080	 0.0678	   NaN	0.8047	29.5650	 0.2512	 0.0565	1.0000	 0.6152	1.2195	 0.2281
2022-04-02	29.6742	-0.3659	   NaN	0.0000	29.4792	 0.1654	 0.0565	1.0000	 0.4563	1.2035	 0.2122
2022-04-16	30.0512	 0.0110	   NaN	0.5691	30.0126	 0.6988	 0.0576	1.0000	 0.8641	1.1803	 0.1889
2022-04-23	30.1491	 0.1089	   NaN	0.8438	29.8768	 0.5630	 0.0616	1.0000	 0.8177	1.1741	 0.1827
2022-04-30	30.1053	 0.0651	   NaN	0.6884	29.9808	 0.6670	 0.0616	1.0000	 1.0114	1.1555	 0.1641
2022-05-07	29.7921	-0.2481	   NaN	0.0837	29.6495	 0.3357	 0.0616	1.0000	 0.7672	1.1559	 0.1646
2022-05-14	29.2751	-0.7651	   NaN	0.0000	29.7457	 0.4319	 0.0616	1.0000	 0.9531	1.1787	 0.1873
2022-05-21	29.9333	-0.1069	   NaN	0.2704	29.5370	 0.2231	 0.0616	0.9421	 0.9123	1.1886	 0.1972
2022-05-28	29.4225	-0.6177	   NaN	0.0000	29.2326	-0.0812	 0.0616	0.1864	 0.7908	1.1561	 0.1647
2022-06-11	29.6633	-0.3769	   NaN	0.0068	29.4935	 0.1797	 0.0051	0.7355	 1.4179	1.1464	 0.1551
