tanggal	sst_mur	hs_mur	dhw_mur	ba_mur	sst_ct5km	hs_ct5km	dhw_ct5km	ba_ct5km	ssta_ct5km	adt	sla
2021-08-21	28.1580	-1.6146	0.0000	0.0000	28.7186	-0.4910	 0.0000	0.0000	 1.2091	0.8878	 0.0356
2021-08-28	28.4415	-1.3311	0.0000	0.0000	28.6013	-0.6083	 0.0000	0.0000	 1.0838	0.9062	 0.0540
2021-09-04	28.5858	-1.1868	0.0000	0.0000	28.3948	-0.8148	 0.0000	0.0000	 0.8690	0.8929	 0.0407
2021-09-11	28.6404	-1.1322	0.0000	0.0000	28.4075	-0.8020	 0.0000	0.0000	 0.8754	0.8980	 0.0458
2021-09-18	28.5120	-1.2606	0.0000	0.0000	28.6874	-0.5222	 0.0000	0.0000	 1.0800	0.8759	 0.0237
2021-09-25	28.6112	-1.1614	0.0000	0.0000	28.7142	-0.4954	 0.0000	0.0000	 0.9426	0.8960	 0.0437
2021-10-02	28.7852	-0.9874	0.0000	0.0000	28.8462	-0.3633	 0.0000	0.0000	 0.9104	0.8720	 0.0198
2021-10-09	28.7227	-1.0499	0.0000	0.0000	28.9833	-0.2262	 0.0000	0.0000	 0.8822	0.9147	 0.0625
2021-10-16	29.0380	-0.7346	0.0000	0.0000	29.1406	-0.0690	 0.0000	0.2754	 0.8677	0.9275	 0.0752
2021-10-23	29.1688	-0.6038	0.0000	0.0000	29.3496	 0.1400	 0.0000	1.0000	 0.8558	0.9068	 0.0545
2021-10-30	29.1259	-0.6467	0.0000	0.0000	29.4243	 0.2148	 0.0000	1.0000	 0.7149	0.9580	 0.1057
2021-11-06	29.2248	-0.5478	0.0000	0.0000	29.7030	 0.4935	 0.0000	1.0000	 0.7748	1.0131	 0.1609
2021-11-13	29.8763	 0.1037	0.0000	0.8292	29.9290	 0.7194	 0.0065	1.0000	 0.7801	1.0682	 0.2160
2021-11-20	29.7766	 0.0040	   NaN	0.5352	29.7887	 0.5791	 0.0107	1.0000	 0.6132	1.0818	 0.2296
2021-11-27	29.3855	-0.3871	   NaN	0.0056	29.6920	 0.4825	 0.0107	1.0000	 0.5626	1.0395	 0.1873
2021-12-04	29.2486	-0.5240	   NaN	0.0000	29.2401	 0.0306	 0.0107	0.6522	 0.1577	1.0966	 0.2443
2021-12-11	29.5283	-0.2443	   NaN	0.0436	29.2970	 0.0874	 0.0107	0.6087	 0.2623	1.1458	 0.2935
2021-12-18	29.2017	-0.5709	   NaN	0.0000	29.6439	 0.4343	 0.0107	1.0000	 0.6487	1.0623	 0.2101
2021-12-18	29.2017	-0.5709	   NaN	0.0000	29.6439	 0.4343	 0.0107	1.0000	 0.6487	1.0623	 0.2101
2021-12-25	29.9688	 0.1962	   NaN	0.9192	29.6006	 0.3910	 0.0107	1.0000	 0.6299	1.0611	 0.2089
2022-01-01	29.4283	-0.3443	   NaN	0.0028	29.0809	-0.1287	 0.0107	0.3043	 0.1346	1.0369	 0.1847
2022-01-01	29.4283	-0.3443	   NaN	0.0028	29.0809	-0.1287	 0.0107	0.3043	 0.1346	1.0369	 0.1847
2022-01-08	29.5825	-0.1901	   NaN	0.0984	29.2936	 0.0841	 0.0107	0.8986	 0.3736	1.0689	 0.2166
2022-01-15	29.3165	-0.4561	   NaN	0.0000	29.1813	-0.0283	 0.0107	0.4493	 0.2877	0.9276	 0.0754
2022-01-22	28.6088	-1.1638	   NaN	0.0000	28.7574	-0.4522	 0.0107	0.0000	-0.0262	0.9124	 0.0602
2022-01-29	29.1428	-0.6298	   NaN	0.0000	28.9543	-0.2552	 0.0107	0.0145	 0.2804	1.0040	 0.1517
2022-02-05	28.7357	-1.0368	   NaN	0.0000	28.9684	-0.2412	 0.0043	0.0725	 0.4046	0.9733	 0.1211
2022-02-12	28.7558	-1.0168	   NaN	0.0000	28.4814	-0.7281	 0.0000	0.0000	 0.0274	0.9564	 0.1042
2022-02-19	28.4537	-1.3189	   NaN	0.0000	29.1062	-0.1033	 0.0000	0.1304	 0.6630	0.9865	 0.1342
2022-02-26	28.6885	-1.0841	   NaN	0.0000	28.8084	-0.4012	 0.0000	0.0145	 0.3023	1.0136	 0.1614
2022-03-05	29.0661	-0.7065	   NaN	0.0000	28.9404	-0.2691	 0.0000	0.0290	 0.3710	0.9956	 0.1433
2022-03-12	29.4924	-0.2802	   NaN	0.0084	29.6777	 0.4681	 0.0000	1.0000	 1.0446	1.0216	 0.1693
2022-03-26	29.8175	 0.0449	   NaN	0.6532	29.8388	 0.6293	 0.0965	1.0000	 1.0129	1.0256	 0.1734
2022-04-02	29.8276	 0.0550	   NaN	0.6224	29.7529	 0.5433	 0.0965	1.0000	 0.8213	1.0168	 0.1646
2022-04-16	30.0575	 0.2849	   NaN	1.0000	30.4764	 1.2668	 0.7457	1.9855	 1.3496	1.0171	 0.1649
2022-04-23	30.1192	 0.3466	   NaN	1.0000	30.1290	 0.9194	 1.1987	1.2319	 1.0062	1.0431	 0.1908
2022-04-30	30.2738	 0.5012	   NaN	0.9776	30.2738	 1.0642	 1.6359	1.8841	 1.1561	1.0758	 0.2236
2022-05-07	30.1414	 0.3688	   NaN	1.0000	30.3055	 1.0959	 2.1278	1.7971	 1.1903	1.0298	 0.1776
2022-05-14	29.3312	-0.4414	   NaN	0.0000	30.2778	 1.0683	 2.6667	1.9565	 1.1667	1.0538	 0.2016
2022-05-21	30.2260	 0.4534	   NaN	1.0000	30.1912	 0.9816	 3.4997	2.0000	 1.1762	1.1207	 0.2685
2022-05-28	29.9272	 0.1546	   NaN	0.9648	29.9448	 0.7352	 3.6630	1.0000	 1.0442	1.1238	 0.2716
2022-06-11	29.5638	-0.2088	   NaN	0.0088	29.9429	 0.7333	 3.6146	1.0000	 1.2693	1.0680	 0.2157
