tanggal	sst_mur	hs_mur	dhw_mur	ba_mur	sst_ct5km	hs_ct5km	dhw_ct5km	ba_ct5km	ssta_ct5km	adt	sla
2021-08-28	27.6311	-1.7315	0.0000	0.0000	27.8311	-0.8500	 0.0000	0.0000	 1.1781	0.8767	 0.0157
2021-09-04	27.9230	-1.4396	0.0000	0.0000	28.0279	-0.6532	 0.0000	0.0000	 1.3638	0.9322	 0.0712
2021-09-11	28.0085	-1.3541	0.0000	0.0000	27.8057	-0.8753	 0.0000	0.0000	 1.1340	0.8905	 0.0294
2021-09-18	27.7703	-1.5923	0.0000	0.0000	28.0523	-0.6287	 0.0000	0.0000	 1.2987	0.8538	-0.0072
2021-09-25	28.4491	-0.9135	0.0000	0.0000	28.3711	-0.3100	 0.0000	0.0000	 1.4428	0.8559	-0.0050
2021-10-02	28.0479	-1.3147	0.0000	0.0000	28.4406	-0.2404	 0.0000	0.0000	 1.3394	0.8539	-0.0071
2021-10-09	28.1159	-1.2467	0.0000	0.0000	28.3370	-0.3440	 0.0000	0.0000	 1.0619	0.9059	 0.0449
2021-10-16	28.1704	-1.1922	0.0000	0.0000	28.6321	-0.0489	 0.0000	0.3191	 1.1774	0.9285	 0.0675
2021-10-23	28.5207	-0.8419	0.0000	0.0000	29.0730	 0.3919	 0.0000	1.0000	 1.4077	0.9222	 0.0611
2021-10-30	28.7488	-0.6138	0.0000	0.0000	28.9617	 0.2806	 0.0000	1.0000	 1.0847	1.0037	 0.1427
2021-11-06	29.1854	-0.1772	0.0000	0.0040	29.2049	 0.5238	 0.0000	1.0000	 1.1179	1.0113	 0.1503
2021-11-13	29.7293	 0.3667	0.0000	1.0000	29.2960	 0.6149	 0.0317	1.0000	 0.9977	1.1070	 0.2460
2021-11-20	29.5386	 0.1760	   NaN	0.7032	29.1481	 0.4670	 0.1432	1.0000	 0.7762	1.1393	 0.2783
2021-11-27	28.8948	-0.4677	   NaN	0.0168	29.3715	 0.6904	 0.1921	1.0000	 0.9789	1.1146	 0.2536
2021-12-04	29.2346	-0.1280	   NaN	0.4008	28.9464	 0.2653	 0.1921	0.9149	 0.5343	1.1331	 0.2721
2021-12-11	29.3028	-0.0598	   NaN	0.4416	29.0372	 0.3562	 0.1921	1.0000	 0.6057	1.1604	 0.2993
2021-12-18	29.1416	-0.2210	   NaN	0.0000	29.0777	 0.3966	 0.2460	1.0000	 0.6291	1.1242	 0.2632
2021-12-25	29.7140	 0.3514	   NaN	1.0000	29.4343	 0.7532	 0.3734	1.1702	 0.9700	1.0857	 0.2248
2022-01-01	29.5099	 0.1473	   NaN	0.6312	28.9885	 0.3074	 0.3979	0.8936	 0.5113	1.1081	 0.2471
2022-01-08	29.0488	-0.3138	   NaN	0.1592	28.8664	 0.1853	 0.3979	0.7660	 0.3740	1.0530	 0.1920
2022-01-15	29.2156	-0.1470	   NaN	0.0000	29.2457	 0.5647	 0.3979	1.0000	 0.7402	0.9592	 0.0982
2022-01-22	28.6860	-0.6766	   NaN	0.0000	28.6260	-0.0551	 0.3979	0.0638	 0.1321	1.0168	 0.1558
2022-01-29	29.0464	-0.3162	   NaN	0.0000	29.0913	 0.4102	 0.3979	1.0000	 0.6100	1.0583	 0.1973
2022-02-05	28.8518	-0.5108	   NaN	0.0000	28.7587	 0.0777	 0.3664	0.5957	 0.2889	1.0325	 0.1715
2022-02-12	28.7404	-0.6222	   NaN	0.0000	28.8509	 0.1698	 0.2543	0.8085	 0.3960	0.9741	 0.1131
2022-02-19	28.7578	-0.6048	   NaN	0.0000	29.1649	 0.4838	 0.2055	1.0000	 0.7377	1.0417	 0.1806
2022-02-26	28.3863	-0.9763	   NaN	0.0000	28.6604	-0.0206	 0.2055	0.5745	 0.2728	1.0211	 0.1601
2022-03-05	28.8059	-0.5567	   NaN	0.0000	28.7996	 0.1185	 0.2055	0.6809	 0.4523	1.0672	 0.2062
2022-03-12	29.0166	-0.3460	   NaN	0.0000	29.3070	 0.6260	 0.1517	1.0000	 0.9994	0.9916	 0.1306
2022-03-26	29.4779	 0.1153	   NaN	0.9880	29.6821	 1.0011	 0.0734	1.4468	 1.2594	1.0674	 0.2064
2022-04-02	29.6041	 0.2415	   NaN	0.6792	29.4423	 0.7613	 0.2409	1.2340	 0.9345	1.1080	 0.2470
2022-04-16	29.4684	 0.1058	   NaN	0.6088	29.9200	 1.2389	 1.4745	2.0000	 1.2670	1.0715	 0.2104
2022-04-23	30.0762	 0.7136	   NaN	1.0000	29.7951	 1.1140	 2.2587	2.0851	 1.2270	1.0144	 0.1533
2022-04-30	30.0079	 0.6453	1.0061	1.0040	29.9351	 1.2540	 3.3464	2.1064	 1.4532	1.0991	 0.2380
2022-05-07	29.4925	 0.1299	1.0061	0.8008	29.6294	 0.9483	 4.1628	1.8936	 1.2306	1.0175	 0.1566
2022-05-14	29.5224	 0.1598	1.0061	0.9024	29.9643	 1.2832	 5.1772	2.9362	 1.6504	1.1456	 0.2846
2022-05-21	29.6627	 0.3001	1.0061	1.0000	29.6364	 0.9553	 5.9640	1.5745	 1.4194	1.2113	 0.3502
2022-05-28	29.4955	 0.1329	1.0061	0.8592	29.7370	 1.0560	 6.5517	2.5745	 1.6198	1.1419	 0.2808
2022-06-11	29.0651	-0.2975	1.0061	0.0000	29.4374	 0.7564	 6.7302	1.0000	 1.5185	1.0922	 0.2312
