tanggal	sst_mur	hs_mur	dhw_mur	ba_mur	sst_ct5km	hs_ct5km	dhw_ct5km	ba_ct5km	ssta_ct5km	adt	sla
2021-09-11	29.5523	-0.3565	0.0000	0.1189	29.7469	 0.3450	0.1154	0.9430	 1.0408	1.1538	 0.1370
2021-09-18	29.9582	 0.0494	0.0000	0.7338	29.6507	 0.2489	0.1207	0.7814	 0.9297	1.1633	 0.1472
2021-09-25	29.4723	-0.4365	0.0000	0.0000	29.7318	 0.3299	0.1207	0.8213	 0.9255	1.1693	 0.1487
2021-10-02	29.7568	-0.1520	0.0000	0.1385	29.8446	 0.4427	0.1207	1.0000	 0.9536	1.1882	 0.1730
2021-10-09	29.9891	 0.0803	0.0000	0.5753	30.2782	 0.8763	0.1682	1.3004	 1.3023	1.1912	 0.1745
2021-10-16	30.7155	 0.8067	0.1857	1.2509	30.3877	 0.9859	0.7130	1.3726	 1.3288	1.2070	 0.1886
2021-10-23	30.3435	 0.4347	0.1857	1.0000	30.1011	 0.6992	0.8858	1.0000	 0.9662	1.1620	 0.1421
2021-10-30	29.8450	-0.0638	0.1857	0.3857	30.0251	 0.6233	0.8191	1.0019	 0.8159	1.1910	 0.1740
2021-11-06	30.4858	 0.5770	0.1926	1.0099	30.3378	 0.9359	1.1187	1.3973	 1.0538	1.2089	 0.1927
2021-11-13	30.4559	 0.5471	0.1926	1.0000	30.2948	 0.8929	1.5624	1.3099	 0.9366	1.2134	 0.1922
2021-11-20	30.3352	 0.4264	1.1348	1.0000	30.2512	 0.8493	1.6532	1.3251	 0.8733	1.2214	 0.2009
2021-11-27	30.2255	 0.3167	1.1348	1.0000	30.0573	 0.6554	1.8833	1.0837	 0.6817	1.2183	 0.1990
2021-12-04	30.2252	 0.3164	1.1348	1.0000	30.0788	 0.6769	2.0218	1.0000	 0.7058	1.2545	 0.2372
2021-12-11	30.1545	 0.2457	1.1348	0.9737	30.1919	 0.7900	2.2566	1.2738	 0.8221	1.2538	 0.2356
2021-12-18	30.2809	 0.3721	1.1348	0.9930	30.0290	 0.6271	2.3019	1.0000	 0.7132	1.1800	 0.1633
2021-12-25	29.9322	 0.0235	1.1348	0.6051	29.8571	 0.4552	2.3030	1.0000	 0.6634	1.1680	 0.1504
2022-01-01	30.0732	 0.1644	1.1348	0.9980	29.3801	-0.0218	2.2554	0.4392	 0.3088	1.1522	 0.1365
2022-01-08	29.7000	-0.2088	1.0268	0.0000	29.7528	 0.3510	1.7108	1.0000	 0.8036	1.1706	 0.1572
2022-01-15	29.8000	-0.1088	1.0268	0.1399	30.0128	 0.6109	1.5132	1.0000	 1.1860	1.1236	 0.1054
2022-01-22	29.8030	-0.1058	1.0268	0.1422	29.5635	 0.1616	1.4918	0.9449	 0.7544	1.1348	 0.1193
2022-01-29	29.7665	-0.1423	   NaN	0.1427	29.9192	 0.5173	1.1997	1.0000	 1.1279	1.1563	 0.1409
2022-02-05	29.8059	-0.1029	   NaN	0.0447	29.7322	 0.3303	0.7563	1.0000	 0.9589	1.1619	 0.1447
2022-02-12	29.6463	-0.2625	   NaN	0.0058	29.7710	 0.3692	0.6655	0.9601	 1.0154	1.1610	 0.1472
2022-02-19	29.7916	-0.1172	   NaN	0.1527	29.5910	 0.1891	0.4350	0.8270	 0.8593	1.1387	 0.1231
2022-02-26	29.5995	-0.3093	   NaN	0.0000	29.3877	-0.0142	0.2942	0.5000	 0.6852	1.1692	 0.1518
2022-03-05	29.7332	-0.1756	   NaN	0.0000	29.1953	-0.2066	0.0541	0.2643	 0.5216	1.1800	 0.1648
2022-03-12	29.7825	-0.1263	   NaN	0.0000	29.6493	 0.2474	0.0086	0.8004	 1.0044	1.1796	 0.1614
2022-03-26	29.8814	-0.0274	   NaN	0.3124	29.8193	 0.4175	0.0076	0.8289	 1.0315	1.2210	 0.2040
2022-04-02	30.1518	 0.2430	   NaN	0.8467	30.0511	 0.6492	0.0076	1.0000	 1.1645	1.1813	 0.1652
2022-04-16	30.0346	 0.1258	   NaN	1.0000	30.0952	 0.6933	0.0078	1.0019	 1.0228	1.2396	 0.2246
2022-04-23	30.0443	 0.1355	   NaN	0.7608	29.9741	 0.5722	0.0100	1.0000	 0.8755	1.2409	 0.2244
2022-04-30	29.8463	-0.0625	   NaN	0.3253	29.7234	 0.3215	0.0100	1.0000	 0.6009	1.2144	 0.2023
2022-05-07	29.8980	-0.0108	   NaN	0.4916	30.0669	 0.6650	0.0152	1.0342	 0.9174	1.2698	 0.2534
2022-05-14	29.7556	-0.1532	   NaN	0.2563	29.7266	 0.3247	0.0891	1.0000	 0.5510	1.2724	 0.2580
2022-05-21	30.0084	 0.0996	   NaN	0.6953	30.0633	 0.6614	0.0899	1.0000	 0.9364	1.2466	 0.2316
2022-05-28	29.7934	-0.1154	   NaN	0.2249	29.9528	 0.5510	0.0899	1.0000	 0.8875	1.2315	 0.2163
2022-06-11	29.6862	-0.2226	   NaN	0.1216	30.0219	 0.6201	0.1101	1.0000	 1.0785	1.2380	 0.2200
